epoch,train,valid,test,train_loss
1.0,0.9293910595262127,0.8997337147593498,0.9677942842245102,2.1359387195793684
2.0,0.5044198030499136,0.507072389125824,0.5538632106035948,0.6634653227724088
3.0,0.5351704260346236,0.5483758095651865,0.5835710968822241,0.6284379737012705
4.0,0.6241922509518398,0.6104511693120003,0.6819652318954468,0.5988304410011146
5.0,0.607260250172038,0.6207916494458914,0.6476685348898172,0.5661887887177194
6.0,0.4698075198443832,0.4709918014705181,0.5255403649061918,0.4940868604714703
7.0,0.47970104749035686,0.4736512154340744,0.5270603504031897,0.487894801197538
8.0,0.5294663765627867,0.5412579141557217,0.5848714951425791,0.46675612231728375
9.0,0.4182346772616077,0.43855129554867744,0.4609278440475464,0.4484931199224132
10.0,0.4327136875148032,0.43604362569749355,0.4864976014941931,0.4609740536873508
11.0,0.41639092792371274,0.4288997985422611,0.47275334410369396,0.4447469933397451
12.0,0.42976178731887965,0.455321729183197,0.47309762611985207,0.4318832882270692
13.0,0.39705817762074197,0.41636347211897373,0.4456511288881302,0.41933620051973186
14.0,0.5326636784775242,0.5345508754253387,0.5955971218645573,0.4194304416323923
15.0,0.45122427906200385,0.48806891590356827,0.48520185239613056,0.40959975863717923
16.0,0.3811264172860771,0.403249429538846,0.43605697713792324,0.4121289276962827
17.0,0.3958476654663207,0.4137209262698889,0.42198842763900757,0.421059785944641
18.0,0.38748283342571016,0.40957891661673784,0.42768591828644276,0.399200646550792
19.0,0.4030171969703808,0.4221084900200367,0.4397342763841152,0.4001302252149886
20.0,0.47156165264973976,0.4819941110908985,0.5239881575107574,0.39485047814572694
21.0,0.3917480149086873,0.41023509204387665,0.4398593530058861,0.3949673617151892
22.0,0.3620904712540329,0.3857329301536083,0.40913756377995014,0.39090633012686565
23.0,0.44873042129407265,0.46687234193086624,0.48441982455551624,0.3791615630790686
24.0,0.3554461512975632,0.3819984048604965,0.3956883531063795,0.383725731331072
25.0,0.38957460632749424,0.416728975251317,0.42755777575075626,0.38077061694518777
26.0,0.38165348739760696,0.410300106741488,0.41407547146081924,0.3767470781970176
27.0,0.6391014282111149,0.693123959004879,0.6724190972745419,0.3720121408344074
28.0,0.38547821077191907,0.4055675733834505,0.42312491685152054,0.37696485553577447
29.0,0.4023866405722442,0.4215997848659754,0.4534603040665388,0.3764758242922983
30.0,1.6286580835937694,1.7239188179373741,1.60858566313982,0.3777405677517508
31.0,0.35319623863621125,0.3693472146987915,0.3923552967607975,0.37637201967133077
32.0,0.3495029238568749,0.37591599486768246,0.3926461711525917,0.36345040238207316
33.0,0.35390275593396203,0.3900924203917384,0.4052552208304405,0.3627875527948331
34.0,0.4191318661164326,0.46029430255293846,0.4612658638507128,0.3696750085444967
35.0,0.564723060579057,0.5795988030731678,0.6218631137162447,0.3609933526652634
36.0,0.4406550520924246,0.46403771452605724,0.4688473865389824,0.3665730572620015
37.0,0.36075238693671624,0.40335566457360983,0.4082258380949497,0.3613548219963244
38.0,0.45660128847808595,0.4739355929195881,0.5160342138260603,0.3593613092496896
39.0,0.5354906652763392,0.5714884381741285,0.5862777065485716,0.36191255452146953
40.0,0.3472109442683542,0.37096313666552305,0.39563288912177086,0.36593785303033843
41.0,0.3452026751960159,0.3819543095305562,0.39614502899348736,0.3348603540924704
42.0,0.32183700695538975,0.3669964801520109,0.38130190689116716,0.32442589445858244
43.0,0.3868183868516023,0.43079199828207493,0.43560581281781197,0.3242958623702359
44.0,0.3139861192862699,0.3647465771064162,0.3730096351355314,0.32348393663099617
45.0,0.3075488621641876,0.3555630864575505,0.3657437041401863,0.31732933251721085
46.0,0.3038689757038833,0.35214564111083746,0.36257044691592455,0.31640269137491844
47.0,0.30325554235346,0.3619664516299963,0.3557687671855092,0.31578585277697085
48.0,0.2985286211511891,0.34063789527863264,0.36487178690731525,0.3136937137052512
49.0,0.32432249634508875,0.3896889667958021,0.38549972139298916,0.30281653459284713
50.0,0.3115669700560296,0.35967356618493795,0.37555680982768536,0.3110294146522595
51.0,0.29525149988520677,0.3497534152120352,0.36926026083528996,0.3021965968381068
52.0,0.2941153886591553,0.34356179647147655,0.37152583338320255,0.297526063243295
53.0,0.34564232769285796,0.3944600550457835,0.41104610450565815,0.29824286718277415
54.0,0.303435039842964,0.3684341963380575,0.36520718038082123,0.2953639403460132
